id,name,cost,area,numberOfBedRooms,numberOfToilets,streetNumber,city,district,ward,lanlordAccountId,createAt,updatedAt,type
156332210,"phòng thường 25m2 đường Tô Hiến Thành , q10",3600000,25.0,,,Đường Tô Hiến Thành,Tp Hồ Chí Minh,Quận 10,Phường 14,26823632,2023-11-09,,phong_tro
153695269,Cho thuê CHDV studio full ban công view cực đẹp,5000000,20.0,,,142/42 ,Tp Hồ Chí Minh,Quận 7,Phường Bình Thuận,22239459,2024-04-10,,phong_tro
156128473,cho thuê phồng dạng căn hộ mini cuối hẻm 385 lê vạn thọ,4200000,30.0,,,434/76/103 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 9,9934609,2022-07-26,,phong_tro
154887039,Cho thuê căn hộ mini nội thất  ngay Hàng Xanh,5000000,30.0,,,441/42C ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 25,9721835,2024-03-20,,phong_tro
156331937,Phòng cho thuê trong đường sô 1 lê bôi p7 q8,3600000,30.0,,,Đường Lê Bôi,Tp Hồ Chí Minh,Quận 8,Phường 7,1606213,2024-02-06,,phong_tro
155782367,🌟 Phòng Có Gác Full Nội Thất Ngay LotteMart Cộng Hoà - Hoàng Hoa Thám,4500000,35.0,,,Cầu vượt Cộng Hòa - Hoàng Hoa Thám,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,17912084,2024-03-28,,phong_tro
142219658,Cần người ở gép giá rẻ. Giờ giấc tự do,1300000,30.0,,,77/26 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,5012587,2023-08-05,,phong_tro
156332124,DUPLEX GIÁ RẺ TÂN BÌNH 3🍠X + GÁC CAO 2M,3300000,25.0,,,Đường Bàu Bàng,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,26611727,2024-01-23,,phong_tro
155541590,🎊 Phòng Có Gác Giá Tốt Full Nội Thất Ngay VinCom - LotteMart Cộng Hoà,4400000,35.0,,,Cộng Hòa,Tp Hồ Chí Minh,Quận Tân Bình,Phường 4,17912084,2024-02-21,,phong_tro
154737494,"CỬA SỔ TRỜI, MÁY LẠNH, THOÁNG MÁT",3600000,22.0,,,761 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,11515401,2024-04-07,,phong_tro
156166155,Nhà nguyên căn Q7 gần trường gần chợ,4500000,11.0,,,Hẻm 18 Đường Số 29,Tp Hồ Chí Minh,Quận 7,Phường Tân Kiểng,1538231,2023-04-24,,phong_tro
156286626,"💥RỘNG & RẺ, Phòng trọ P12, Gò Vấp, 30m2, 2 triệu bạn💥",2000000,30.0,,,quang trung,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 12,22112885,2023-08-21,,phong_tro
156332088,PHÒNG TRỌ CHO SINH VIÊN GẦN HUFI CÓ PHÒNG GIÁ 3TRxx - SIÊU RỘNG,4500000,28.0,,,Tân Hương,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,4733224,2024-03-05,,phong_tro
156130328,Phòng gần Khu Công Nghệ Cao,1800000,18.0,,,14/24 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ (Quận 9 cũ),11834774,2022-10-20,,phong_tro
156270436,"Phòng trọ Eon Tân phú, đh công thương",3500000,25.0,,,Đường Tân Quý,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,23290505,2023-06-20,,phong_tro
155783467,Cần cho thuê gấp 1 phòng trọ,2400000,12.0,,,3/2,Tp Hồ Chí Minh,Quận 10,Phường 14,3369182,2022-10-22,,phong_tro
156026833,phòng trọ hiệp bình chánh thủ đức,1500000,12.0,,,21,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),1278473,2023-09-01,,phong_tro
156016133,phòng trọ ngã tư 4 xã,2000000,20.0,,,120/5/9 ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà A,3200814,2024-02-24,,phong_tro
153081349,CHO THUÊ PHÒNG  173/25 ĐƯỜNG KHUÔNG VIỆT,3000000,16.0,,,173/25 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Trung,2315799,2024-02-14,,phong_tro
156332003,PHÒNG TRỌ CÓ GÁC- MÁY LẠNH- MÁY NƯỚC NÓNG,3500000,25.0,,,145/20/10 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),25185616,2023-05-23,,phong_tro
155038301,Phòng Trọ Sinh Viên sau lưng Công Viên Phần Mềm Quang Trung,1500000,10.0,,,6 ,Tp Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,26644508,2022-11-05,,phong_tro
156166422,"Phòng 35m2 có gác, cửa sổ lớn - Thành Thái Quận 10",4300000,35.0,,,7A/5 ,Tp Hồ Chí Minh,Quận 10,Phường 15,169531,2022-07-31,,phong_tro
156159025,PHÒNG BAN CÔNG- NGÃ 4 THỦ ĐỨC,2500000,15.0,,,Đường số 10,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung (Quận Thủ Đức cũ),16873961,2023-11-09,,phong_tro
155480023,cho thuê phòng Tôn Thất Thuyết 5.9tr,5300000,30.0,,,79a ,Tp Hồ Chí Minh,Quận 4,Phường 16,13876027,2022-10-15,,phong_tro
156220437,CHO THUÊ PHÒNG BAN CÔNG - THANG MÁY - FREE XE GẦN CẦU NVC Q8,4500000,27.0,,,Đường Dương Bá Trạc,Tp Hồ Chí Minh,Quận 8,Phường 1,18668406,2022-02-06,,phong_tro
154139610,"Ký túc xá tiện nghi 72 Lê Thị Riêng, giá từ 1tr4",1400000,30.0,,,Đường Lê Thị Riêng,Tp Hồ Chí Minh,Quận 1,Phường Bến Thành,23596329,2024-01-21,,phong_tro
123830781,Cho thuê phòng trọ giá 1.2tr-3tr,2000000,15.0,,,286/20A đường Chiến lược phường Bình Trị Đông A quận Bình Tân ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông A,18238155,2022-08-11,,phong_tro
154503047,"Phòng VIP ban công, full nội thất, biệt thự Bình Lợi",3800000,24.0,,,106/45/4 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 13,1788016,2024-03-27,,phong_tro
153156562,Cho thuê phòng trọ rộng hơn 30m2 gác cao 2m Phường Tăng Nhơn Phú A,3600000,35.0,,,Đường Lê Văn Việt,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú (Quận 9 cũ),24230753,2022-06-01,,phong_tro
156331875,Stiudio Trung Tâm Phú Nhuận Mới 100% Full nội thất,5500000,25.0,,,Đường Phan Đình Phùng,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 15,16100396,2023-12-26,,phong_tro
155790731,"CĂN HỘ 30m2, có BAN CÔNG THOÁNG NGAY TRUNG TÂM QUẬN 10, gần ĐHBK",5100000,30.0,,,666/28 ,Tp Hồ Chí Minh,Quận 10,Phường 14,26693387,2023-12-20,,phong_tro
152877107,"Phòng trọ ở 2 người giá 2tr bao điện nước, máy giặt, tủ lạnh...",2000000,10.0,,,Hoàng Văn Thụ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 4,4054009,2022-01-26,,phong_tro
150198812,Trọ máy lạnh giá rẻ cho bạn trẻ,1600000,20.0,,,2 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,3584958,2023-09-12,,phong_tro
154090676,phòng trọ 45m2 phường Thới An Q12,3300000,55.0,,,68/87 ,Tp Hồ Chí Minh,Quận 12,Phường Thới An,1975959,2022-10-28,,phong_tro
155153599,"[Chính chủ] Phòng mặt tiền view bờ kè, 1 PN, 1 WC, 32m2",6000000,30.0,,,808 ,Tp Hồ Chí Minh,Quận 3,Phường 14,15565165,2022-04-28,,phong_tro
152463848,Phòng trọ sạch đẹp thạnh lộc quận 12,1500000,20.0,,,Thạnh lộc 40,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,3001417,2023-07-19,,phong_tro
153014401,CĂN HỘ MỚI XÂY - ĐẦY ĐỦ NỘI THẤT - MIỄN PHÍ XE MÁY - GẦN NGÃ TƯ BỐN XÃ,4800000,35.0,,,Tân Hoà Đông,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,25089200,2022-11-12,,phong_tro
155796359,Phòng trọ còn mới gần trường đại học kinh tế luật LINH XUÂN THỦ ĐỨC,1800000,20.0,,,226/34 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Xuân (Quận Thủ Đức cũ),13703378,2024-02-22,,phong_tro
155213489,"Trống phòng mới 100% DỌN Ở LUÔN, thích hợp NVVP.",3400000,18.0,,,Hẻm 443 Lê Văn Sỹ,Tp Hồ Chí Minh,Quận 3,Phường 12,25584100,2023-09-10,,phong_tro
156285951,Trống phòng Nguyễn Thái Sơn p4 lầu 1=> 3 triệu 500,3500000,15.0,,,Đường Nguyễn Thái Sơn,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 4,24584278,2023-04-12,,phong_tro
156236661,"Phòng trọ-Gần Đầm Sen (TP)-Gác rộng, cửa sổ lớn-Giá chỉ 2,5tr",2500000,30.0,,,49/40/17 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Trung,11229074,2023-12-10,,phong_tro
156331565,"PHÒNG TRỌ CÓ GÁC NGAY CẦU VƯỢT LINH XUÂN, PHẠM VĂN ĐỒNG, XA LỘ ĐẠI HÀN",1800000,23.0,,,Đường Phạm Văn Đồng,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung (Quận Thủ Đức cũ),5083471,2024-02-26,,phong_tro
156128621,CHDV Studio Full nội thất-Thoáng mát-Gần Chợ Cây Quéo 💥,5700000,30.0,,,Hẻm 8 Đường Hoàng Hoa Thám,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 7,17343185,2024-02-23,,phong_tro
153605945,Cho Thuê Phòng Q3.TẦNG TRỆT và tầng 2.rộng rãi.nội thất.2tr7,2700000,18.0,,,686/72/41  ,Tp Hồ Chí Minh,Quận 3,Phường 11,11298787,2023-01-16,,phong_tro
155020855,5tr5 - 28m2 - có gác - Gần Y Dược UEH  BKhoa Y Phạm Ngọc Thạch,5500000,28.0,,,544 ,Tp Hồ Chí Minh,Quận 10,Phường 14,3316998,2022-02-23,,phong_tro
156016723,Cho thuê 2PN penthouse rộng 60m2 full nội thất đường Nơ Trang Long.,9800000,60.0,,,415 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 13,1252745,2024-04-02,,phong_tro
155706345,"Phòng trọ đại học y dược, đh hùng vương, đh thể dục thể thao, tản đà",4400000,30.0,,,04 ,Tp Hồ Chí Minh,Quận 5,Phường 10,13893782,2022-01-14,,phong_tro
155191564,"PHÒNG TRỌ Q7 - SINH VIÊN, NHÂN VIÊN VP",2800000,20.0,,,Huỳnh Tấn Phát,Tp Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,16767482,2024-04-06,,phong_tro
154194528,"PHÒNG TRỌ , CHDV NGAY NGÃ TƯ BỐN XÃ",3500000,40.0,,,363  ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,15282193,2024-02-23,,phong_tro
156185520,STUDIO BANCOL - CỬA SỔ - THANG MÁY FULL NT NGAY VÒNG XOAY TRUNG SƠN,4000000,25.0,,,Đường số 7 Trung Sơn,Tp Hồ Chí Minh,Quận 8,Phường 1,25705683,2024-02-04,,phong_tro
154503562,"cho thuê căn hộ dịch vụ đầy đủ nội thất, máy lạnh máy giặt",3200000,25.0,,,Phạm Văn Chiêu,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 14,14762753,2023-01-27,,phong_tro
156331627,Cho thuê phòng trọ full nội thất ngay Đại học Hutech,5000000,40.0,,,Đường Xô Viết Nghệ Tĩnh,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 17,17005454,2024-03-07,,phong_tro
155922732,DORM 1 NGƯỜI TÂN BÌNH -CV Hoàng Văn Thụ - 1.9 Triệu K Phát Sinh ChiPhí,1900000,12.0,,,Đường Nguyễn Cảnh Dị,Tp Hồ Chí Minh,Quận Tân Bình,Phường 4,19471550,2024-01-10,,phong_tro
156185983,🧸 Phòng trọ sinh viên - An ninh sạch sẽ - Ngay E Town Cộng Hoà,3000000,30.0,,,Đường Cộng Hòa,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,24300350,2022-01-18,,phong_tro
156331571,Phòng trọ ban công giá rẻ quận 4,3000000,12.0,,,Đường Đoàn Văn Bơ,Tp Hồ Chí Minh,Quận 4,Phường 16,15301214,2022-07-08,,phong_tro
156317372,"🌈PHÒNG TRỌ BÌNH THẠNH GẦN NGÃ TƯ HÀNG XANH, BẾN XE MIỀN ĐÔNG, CỬA SỔ",5000000,30.0,,,Đường Quốc lộ 13,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,26829589,2024-03-04,,phong_tro
156268660,Phòng Trọ Gò Vấp Giá Rẻ🌟,4200000,24.0,,,Đường Nguyễn Thái Sơn,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 7,26787207,2024-02-20,,phong_tro
156268660,Phòng Trọ Gò Vấp Giá Rẻ🌟,4200000,24.0,,,Đường Nguyễn Thái Sơn,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 7,26787207,2023-05-21,,phong_tro
153572139,"Ký túc xá sleepbox 45 Đường D5, P25, Bình Thạnh, giá 1tr8",1800000,30.0,,,Đường D5,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 25,767827,2022-08-17,,phong_tro
156331551,Siêu phẩm DUPLEX thiết kế sang trọng - hiện đại ngay Lý Chiêu Hoàng,4900000,35.0,,,Đường Nguyễn Văn Luông,Tp Hồ Chí Minh,Quận 6,Phường 10,26492818,2024-02-23,,phong_tro
156331540,DUPLEX CỬA SỔ FULL NỘI THẤT WIFI RIÊNG NGAY CHỢ HẠNH THÔNG TÂY,3900000,32.0,,,Đường Quang Trung,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 11,25073481,2023-09-14,,phong_tro
156331499,Cần sang lại dẫy nhà trọ,60000000,1200.0,,,126/11 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 6,22973362,2024-02-09,,phong_tro
156330516,🌟Phòng Trọ Mới Quận 12 Giá Rẻ Xem Là Kết Ngay🌟,4200000,24.0,,,Đường Vườn Lài,Tp Hồ Chí Minh,Quận 12,Phường An Phú Đông,26787207,2023-10-30,,phong_tro
155346532,Cho Nữ thuê phòng.toilet riêng,2600000,20.0,,,22 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 14,8794312,2022-12-25,,phong_tro
144262581,Phòng cao cấp Full nội thất– Linh Đông– tp Thủ Đức,4000000,24.0,,,17 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Đông (Quận Thủ Đức cũ),21314935,2023-06-02,,phong_tro
155378980,🧧🧧🧧 view đep - giờ tự do - thang máy - tầng 5,6000000,35.0,,,85A ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 5,19209581,2022-06-15,,phong_tro
152476568,phòng trọ mới xây ngay chợ hồ văn long,1700000,16.0,,,117/2/1 ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo,2155655,2024-03-08,,phong_tro
153200643,cho thuê phòng trọ full nt giá rẽ khu phạm ngũ lão,3500000,20.0,,,283/6 ,Tp Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,13107711,2024-04-02,,phong_tro
135090376,Cho thuê phòng đầy đủ nội thất ở Bình Tân,2500000,18.0,,,638/1 ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,5012587,2023-02-17,,phong_tro
154752668,Phòng trọ đầy đủ tiện nghi.  thuận tiện đi các quận nội thành. Tp hcm,3200000,25.0,,,7 ,Tp Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,616965,2022-05-10,,phong_tro
155134391,Chung cư New 100% Nguyễn Văn Đậu,5500000,30.0,,,207 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,13607503,2023-09-11,,phong_tro
155747631,Căn Hộ Mới Xây Quận Tân Phú Giá Rẻ,3300000,30.0,,,40/40/11 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,22666765,2022-11-23,,phong_tro
147146986,Ktx Q9,1500000,20.0,,,số 85 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú A (Quận 9 cũ),14945105,2023-07-02,,phong_tro
154631588,"phòng trọ ngã tư Gò Mây, KDC Vĩnh Lộc",2400000,18.0,,,25 ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,23290505,2022-02-16,,phong_tro
140778630,PHÒNG BAN CÔNG 40m2 FULL NT đg PHAN HUY ÍCH P15 TÂN BÌNH,4000000,40.0,,,108/9 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 15,22669395,2024-04-04,,phong_tro
156331364,Phòng Trọ Giá Rẻ - Gác Cao 2m Ngay Thới An- Ng Ảnh Thủ- Lê Văn Khương,2700000,25.0,,,Đường Thới An 6,Tp Hồ Chí Minh,Quận 12,Phường Thới An,21721675,2024-04-14,,phong_tro
133950599,CỰC PHẨM KÝ TÚC XÁ SANG - XỊN - MỊN GIÁ RẺ THỦ ĐỨC,1200000,30.0,,,64/17 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Đông (Quận Thủ Đức cũ),10609657,2023-12-08,,phong_tro
152878783,CHO THUÊ PHÒNG ĐẦY ĐỦ TIỆN NGHI QUẬN PHÚ NHU ẬN 35m2,4900000,35.0,,,Phan Xích Long,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 7,24161033,2024-03-06,,phong_tro
156331320,"Phòng Trọ Ban Công Thoáng Giá Rẻ, Bùi Văn Ba, KCX, Q7",2300000,15.0,,,1 ,Tp Hồ Chí Minh,Quận 7,Phường Tân Thuận Đông,21515032,2022-01-08,,phong_tro
156128518,"CHDV tách bếp, ban công , Full nội thất ngay chợ",5600000,35.0,,,Đường số 30,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 6,10376008,2024-04-29,,phong_tro
153608998,"Phòng có gác đúc rộng cao 3m có ban công, Đường số 8, P.11, Gò Vấp",4500000,50.0,,,Đường số 8,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 11,16563268,2022-05-24,,phong_tro
156304413,Phòng Trọ Sv Bình Dân,2000000,18.0,,,872/55 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 8,26829882,2022-05-11,,phong_tro
155368465,SLEEPBOX cách cao đẳng công thương 500m,1600000,40.0,,,Đường Trần Thị Điệu,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),25723137,2022-02-07,,phong_tro
156056886,Nhà mặt tiền đường 10 đi đường Lý Phục Man vào đường 1 gặp đường 10,2600000,28.0,,,24A ,Tp Hồ Chí Minh,Quận 7,Phường Bình Thuận,10396524,2022-07-03,,phong_tro
156331230,Phòng trọ Duplex Full Nội Thất Ngay Aeon Tân Phú Gần ĐH HUIT,2700000,25.0,,,Đường số 9,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,25089200,2024-02-05,,phong_tro
156150820,CHDV STUDIO FULL NỘI THẤT MỚI XÂY NGAY SÁT CẦU CHÁNH HƯNG Q8,4800000,28.0,,,Đường Tạ Quang Bửu,Tp Hồ Chí Minh,Quận 8,Phường 4,18668406,2023-10-06,,phong_tro
154618984,"Ký túc xá tiện nghi 491 Lê Văn Sỹ, giá 1tr7",1700000,30.0,,,Lê Văn Sỹ,Tp Hồ Chí Minh,Quận 3,Phường 12,23596329,2024-04-11,,phong_tro
156246760,Phòng trọ có gác 30m2 - Đối diện CityLand NVL,2800000,30.0,,,350 Nguyễn Văn Lượng,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 16,3852766,2023-12-31,,phong_tro
151640783,"Ph nhỏ 4m2, 1 người có máy lạnh Gần ngã 4 Lũy Bán Bích Thoại Ngọc Hầu",1500000,4.0,,,Thoại Ngọc Hầu,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,1535251,2023-04-06,,phong_tro
154494400,"Phòng Nguyên Hồng, yên tĩnh, full nội thất, ban công",3900000,24.0,,,45/32A ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 11,1788016,2024-01-24,,phong_tro
156288821,Cho thuê phòng trọ giá rẻ có ban công thoáng tại khu CNC FPT Quận 9,3900000,28.0,,,Đường Lã Xuân Oai,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường (Quận 9 cũ),24230753,2023-09-20,,phong_tro
155582775,"Phòng studio đối diện Landmark gần Q1, cầu SG",6000000,22.0,,,183/41 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 22,22462673,2022-09-20,,phong_tro
156297184,Cho thuê phòng đầy đủ nội thất lê văn sỹ quận 3,4100000,30.0,,,Đường Lê Văn Sỹ,Tp Hồ Chí Minh,Quận 3,Phường 13,163563,2022-10-07,,phong_tro
145515648,"chỗ ở giá rẻ, riêng tư, máy lạnh, đủ tiện nghi",1500000,32.0,,,342 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 1,3584958,2024-03-18,,phong_tro
156174028,CHO THUÊ PHÒNG TRỌ DUPLEX GIÁ SINH VIÊN NGAY ĐẠI HỌC CÔNG THƯƠNG .,2800000,30.0,,,Đường Lê Trọng Tấn,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,15853358,2024-04-25,,phong_tro
155408665,CHO THUÊ PHÒNG TRỌ,2200000,20.0,,,106/5 ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 10,22254928,2023-02-28,,phong_tro
152365688,Cho ThuêPhòng Q10 ngay ĐạiHọc Huflit - BV 115 - Y Phạm Ngọc Thạch,2000000,15.0,,,824/26 ,Tp Hồ Chí Minh,Quận 10,Phường 12,5192014,2023-11-02,,phong_tro
156270218,Phòng Mới Cho Thuê Khu Tên Lữa Đối diện cổng Bx Miền Tây siêu giãm giá,2400000,35.0,,,Đường Kinh Dương Vương,Tp Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,24783064,2023-10-26,,phong_tro
153123149,Cần tìm người share phòng tại Quận 3,800000,25.0,,,134/45 ,Tp Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,11922120,2022-11-14,,phong_tro
155809809,Phòng trọ 27m2 Phường 13 Gò Vấp,2500000,27.0,,,1416/31/52E ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 13,13289137,2022-04-29,,phong_tro
156331099,cho thuê phòng trọ 13m2 MT lê Niệm 1.5tr/ tháng,1500000,13.0,,,113 ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,9248380,2023-11-14,,phong_tro
155982041,PHÒNG MƠI 100 - full nội thất toliet riêng,4800000,16.0,,,207/31 ,Tp Hồ Chí Minh,Quận 3,Phường 13,5516756,2022-11-09,,phong_tro
155169604,💥 CÒN TRỐNG PHÒNG CHO 1 NỮ Ở- THÍCH HỢP CHO NVVP - Đầu tháng 4 ở được,3100000,15.0,,,Hẻm 377 Cách mạng tháng 8,Tp Hồ Chí Minh,Quận 10,Phường 12,25584100,2022-01-18,,phong_tro
154894731,Phòng trọ Đường Tú Xương Quận 9,1800000,15.0,,,26B/2B ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú B (Quận 9 cũ),2957923,2022-07-23,,phong_tro
156230255,"Phòng đủ nội thất, có thang máy, ra vào vân tay",3500000,22.0,,,25/10 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 2,19264056,2023-12-08,,phong_tro
156036697,💥MIỄN PHÍ NỬA THÁNG TIỀN NHÀ  CHỐT TRONG HÔM NAY💥,2500000,12.0,,,121 ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo,4790853,2024-02-02,,phong_tro
156159020,Studio ban công siêu lớn thoáng mát,7000000,35.0,,,160 ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 12,25640237,2023-06-06,,phong_tro
155532857,"Còn 1 phòng full nội thất Trần Trọng Cung, P Tân Thuận Đông, Q7",3800000,20.0,,,9/6/16 Trần Trọng Cung,Tp Hồ Chí Minh,Quận 7,Phường Tân Thuận Đông,15213211,2022-12-19,,phong_tro
155219428,"Gác Siêu Cao + Rộng 4 người ở - Ngay phía sau Cộng Hòa, Hoàng Hoa Thám",3000000,30.0,,,2 ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,21830163,2023-06-26,,phong_tro
156331075,Căn Hộ Mini Có Máy Lạnh Mới 100% Chưa Qua Sử Dụng Ngay ĐH Văn Hiến,2800000,30.0,,,Đường Thạch Lam,Tp Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,25089200,2022-02-05,,phong_tro
153914403,Cho thuê phòng có phòng ngủ tách bếp ở sau chung cư An Hòa,5900000,35.0,,,05 ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú (Quận 2 cũ),26349350,2024-02-20,,phong_tro
156331055,PHÒNG 25M2 BAN CÔNG BẾP WC RIÊNG BÌNH THẠNH HÌNH THẬT 100% FULL N.THÂT,5300000,25.0,,,Đường Nguyễn Thượng Hiền,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 6,20284778,2022-02-16,,phong_tro
149714769,HẺM 7A THÀNH THÁI - KTX NỮ CAO CẤP 4 NGƯỜI 1 PHÒNG,1800000,25.0,,,506/15/15a ,Tp Hồ Chí Minh,Quận 10,Phường 14,3316998,2022-05-25,,phong_tro
156252489,CHO THUÊ PHÒNG TRỌ GÁC LỬNG NGAY CHU VĂN AN BÌNH THẠNH,3400000,28.0,,,Đường Chu Văn An,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,26197489,2024-03-15,,phong_tro
156331046,Cần 1 Nam Ở Ghép,900000,16.0,,,8C8 -  Khu Nam Long  ,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,20626250,2022-12-21,,phong_tro
156299558,"Phòng xinh, máy lạnh, cửa sổ thoáng mát, giá mềm Phạm Văn Đồng",3800000,18.0,,,Đường Phạm Văn Đồng,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 13,14016150,2023-07-21,,phong_tro
155667060,"Phòng trọ âu dương lân, đại học khoa học tự nhiên, cầu nguyễn văn cừ",4500000,30.0,,,46/9 ,Tp Hồ Chí Minh,Quận 8,Phường 3,13893782,2023-08-22,,phong_tro
156331021,"Cho Thuê Phòng Có Gác Gần Etow Tân Bình, Nhà Mới Không Giới Hạn Người",3400000,20.0,,,Đường Nhất Chi Mai,Tp Hồ Chí Minh,Quận Tân Bình,Phường 13,24869075,2023-12-23,,phong_tro
156252721,Phòng trọ - CHDV Bình Thạnh | MỌI MỨC GIÁ 3.5- 3.7- 4.0 - ... -8.5(Tr),5000000,30.0,,,Đường Bạch Đằng,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 5,26761316,2023-08-30,,phong_tro
156002528,"Cho thuê phòng trọ nhà mặt tiền đường số 85, Tân Quy, Q7",2900000,15.0,,,Đường Số 85,Tp Hồ Chí Minh,Quận 7,Phường Tân Quy,2580383,2022-04-01,,phong_tro
150394295,"PHÒNG TRỌ CHẤT LƯỢNG, MỚI XÂY, KHÔNG CHUNG CHỦ",3000000,18.0,,,01 ,Tp Hồ Chí Minh,Quận 8,Phường 16,25130164,2024-03-23,,phong_tro
155723038,SIÊU RẺ ! Phòng gác cao 2M đủ NỘI THẤT chỉ 3tr6,3600000,30.0,,,Đường Lê Văn Sỹ,Tp Hồ Chí Minh,Quận 3,Phường 13,20695136,2023-08-18,,phong_tro
